career_title,skill_id,weight,relation_type,career_source
embedded systems security engineer,analyse-ict-system,68,essential,esco
embedded systems security engineer,perform-risk-analysis,66,essential,esco
embedded systems security engineer,ict-encryption,65,optional,esco
embedded systems security engineer,execute-software-tests,64,essential,esco
embedded systems security engineer,debug-software,63,optional,esco
embedded systems security engineer,software-anomalies,62,essential,esco
embedded systems security engineer,use-software-design-patterns,60,essential,esco
embedded systems security engineer,define-security-policies,58,essential,esco
embedded systems security engineer,define-technical-requirements,57,essential,esco
embedded systems security engineer,develop-software-prototype,56,essential,esco
embedded systems security engineer,monitor-system-performance,55,essential,esco
embedded systems security engineer,use-software-libraries,54,essential,esco
embedded systems security engineer,keep-up-with-the-latest-information-systems-solutions,52,essential,esco
embedded systems security engineer,provide-technical-documentation,50,essential,esco
embedded systems security engineer,manage-it-security-compliances,48,essential,esco
embedded systems security engineer,interpret-technical-texts,46,essential,esco
embedded systems security engineer,integrate-system-components,45,optional,esco
embedded systems security engineer,utilise-computer-aided-software-engineering-tools,44,essential,esco
embedded systems security engineer,report-test-findings,42,essential,esco
embedded systems security engineer,provide-ict-consulting-advice,40,essential,esco
embedded systems security engineer,create-flowchart-diagram,34,essential,esco
embedded systems security engineer,organisational-resilience,30,optional,esco
embedded systems security engineer,cloud-technologies,26,optional,esco
embedded systems security engineer,develop-creative-ideas,22,optional,esco
embedded systems security engineer,perform-project-management,20,optional,esco
embedded systems security engineer,design-user-interface,15,optional,esco
embedded systems software developer,embedded-systems,95,essential,esco
embedded systems software developer,computer-programming,88,essential,esco
embedded systems software developer,c,82,optional,esco
embedded systems software developer,debug-software,78,essential,esco
embedded systems software developer,ict-debugging-tools,72,essential,esco
embedded systems software developer,use-software-libraries,69,essential,esco
embedded systems software developer,analyse-software-specifications,68,essential,esco
embedded systems software developer,develop-ict-device-driver,66,essential,esco
embedded systems software developer,integrated-development-environment-software,65,essential,esco
embedded systems software developer,use-software-design-patterns,60,essential,esco
embedded systems software developer,use-object-oriented-programming,57,optional,esco
embedded systems software developer,assembly-computer-programming,55,optional,esco
embedded systems software developer,tools-for-software-configuration-management,55,essential,esco
embedded systems software developer,use-concurrent-programming,55,optional,esco
embedded systems software developer,provide-technical-documentation,52,essential,esco
embedded systems software developer,python-computer-programming,45,optional,esco
embedded systems software developer,develop-software-prototype,37,essential,esco
embedded systems software developer,object-oriented-modelling,37,optional,esco
embedded systems software developer,create-flowchart-diagram,35,essential,esco
embedded systems software developer,design-user-interface,35,optional,esco
embedded systems software developer,microsoft-visual-c,35,optional,esco
embedded systems software developer,typescript,35,optional,esco
embedded systems software developer,c-2,34,optional,esco
embedded systems software developer,java-computer-programming,34,optional,esco
embedded systems software developer,software-anomalies,33,optional,esco
embedded systems software developer,interpret-technical-texts,31,essential,esco
embedded systems software developer,integrate-system-components,25,optional,esco
embedded systems software developer,php,25,optional,esco
embedded systems software developer,javascript,22,optional,esco
embedded systems software developer,utilise-computer-aided-software-engineering-tools,22,essential,esco
embedded systems software developer,use-functional-programming,21,optional,esco
embedded systems software developer,ruby-computer-programming,20,optional,esco
embedded systems software developer,swift-computer-programming,20,optional,esco
embedded systems software developer,adapt-to-changes-in-technological-development-plans,19,optional,esco
embedded systems software developer,ajax,19,optional,esco
embedded systems software developer,develop-creative-ideas,19,optional,esco
embedded systems software developer,internet-of-things,19,essential,esco
embedded systems software developer,jenkins-tools-for-software-configuration-management,19,optional,esco
embedded systems software developer,asp-net,17,optional,esco
embedded systems software developer,apache-maven,15,optional,esco
embedded systems software developer,collect-customer-feedback-on-applications,15,optional,esco
embedded systems software developer,eclipse-integrated-development-environment-software,15,optional,esco
embedded systems software developer,objective-c,15,optional,esco
embedded systems software developer,visual-studio-net,15,optional,esco
embedded systems software developer,world-wide-web-consortium-standards,15,optional,esco
embedded systems software developer,ansible,13,optional,esco
embedded systems software developer,scala,13,optional,esco
embedded systems software developer,use-automatic-programming,13,optional,esco
embedded systems software developer,use-logic-programming,13,optional,esco
embedded systems software developer,groovy,10,optional,esco
embedded systems software developer,matlab,10,optional,esco
embedded systems software developer,perl,10,optional,esco
embedded systems software developer,r,10,optional,esco
embedded systems software developer,xcode,10,optional,esco
embedded systems software developer,ict-security-legislation,9,optional,esco
embedded systems software developer,develop-automated-migration-methods,7,optional,esco
embedded systems software developer,puppet-tools-for-software-configuration-management,7,optional,esco
embedded systems software developer,abap,5,optional,esco
embedded systems software developer,salt-tools-for-software-configuration-management,5,optional,esco
embedded systems software developer,sas-language,5,optional,esco
